"customerID","Contract","tenure","MonthlyCharges","TechSupport","churn_flag","churn_risk_score","churn_risk_level"
"4110-PFEUZ",Month-to-month,1,69.55,No,1,7,High
"0732-OCQOC",Two year,52,25.05,No internet service,0,2,Low
"5168-MSWXT",Month-to-month,8,94.75,No,0,7,High
"1090-ESELR",Two year,72,105.5,Yes,0,7,High
"8592-PLTMQ",One year,64,24.7,No internet service,0,2,Low
"5760-WRAHC",Month-to-month,22,69.75,Yes,0,2,Low
"8847-GEOOQ",Month-to-month,60,60.2,Yes,0,2,Low
"0256-LTHVJ",Month-to-month,28,81.05,No,1,7,High
"4785-FCIFB",Two year,61,24.4,No internet service,0,2,Low
"8313-NDOIA",Month-to-month,24,104.15,No,0,7,High
"5149-CUZUJ",One year,28,92.9,Yes,0,7,High
"0942-KOWSM",Two year,30,80.8,Yes,0,7,High
"4237-CLSMM",Month-to-month,2,20.0,No internet service,0,7,High
"1452-VOQCH",Month-to-month,1,75.1,No,0,7,High
"4719-UMSIY",Month-to-month,6,19.65,No internet service,0,4,Medium
"6614-VBEGU",Month-to-month,24,69.45,No,0,2,Low
"0880-TKATG",Month-to-month,4,101.15,No,1,7,High
"3811-VBYBZ",Month-to-month,7,99.8,No,1,7,High
"1480-BKXGA",Two year,72,116.05,Yes,0,7,High
"2996-XAUVF",Two year,70,40.05,Yes,0,2,Low
"9076-AXYIK",Two year,64,102.1,Yes,0,7,High
"5968-XQIVE",One year,72,89.7,No,0,7,High
"8896-RAZCR",Two year,44,19.9,No internet service,0,2,Low
"4640-UHDOS",Month-to-month,13,55.95,No,1,2,Low
"4933-IKULF",One year,17,20.65,No internet service,0,2,Low
"3583-EKAPL",Month-to-month,1,55.0,No,1,7,High
"1304-BCCFO",Month-to-month,9,70.05,No,0,5,High
"4104-PVRPS",Month-to-month,24,53.6,Yes,0,2,Low
"9399-APLBT",Month-to-month,1,74.7,No,1,7,High
"2359-KMGLI",Month-to-month,24,80.25,No,1,7,High
"3780-DDGSE",Month-to-month,35,76.05,Yes,0,5,High
"4431-EDMIQ",Month-to-month,7,75.7,Yes,0,5,High
"0306-JAELE",Month-to-month,5,96.1,Yes,1,7,High
"6227-HWPWX",Month-to-month,15,69.0,No,1,2,Low
"0486-LGCCH",Two year,11,19.65,No internet service,0,4,Medium
"0447-BEMNG",Month-to-month,48,45.3,No,1,2,Low
"4612-SSVHJ",Month-to-month,20,81.45,No,0,7,High
"5168-MQQCA",One year,72,108.5,Yes,0,7,High
"5949-XIKAE",Month-to-month,8,83.55,No,1,7,High
"7971-HLVXI",Two year,72,84.5,No,0,7,High
"9094-AZPHK",Month-to-month,15,100.15,No,0,7,High
"3649-JPUGY",Two year,72,88.6,Yes,0,7,High
"8372-JUXUI",Month-to-month,1,74.35,No,1,7,High
"3552-CTCYF",Two year,63,104.8,No,0,7,High
"6778-YSNIH",Month-to-month,2,59.0,No,0,7,High
"0388-EOPEX",Month-to-month,2,74.4,No,1,7,High
"5756-OZRIO",One year,61,64.05,No,0,2,Low
"6579-JPICP",Month-to-month,1,20.4,No internet service,0,7,High
"8205-OTCHB",One year,22,43.75,No,1,2,Low
"4134-BSXLX",Month-to-month,28,60.9,Yes,0,2,Low
"0505-SPOOW",Two year,70,19.8,No internet service,0,2,Low
"6235-VDHOM",Month-to-month,5,28.45,No,1,7,High
"7783-YKGDV",Month-to-month,12,99.7,No,1,7,High
"4374-YMUSQ",One year,34,116.25,Yes,0,7,High
"4513-CXYIX",Two year,71,80.7,No,0,7,High
"3957-HHLMR",One year,70,65.2,No,0,2,Low
"7803-XOCCZ",Month-to-month,52,84.05,Yes,0,7,High
"5736-YEJAX",Two year,69,79.45,Yes,0,5,High
"5609-CEBID",Month-to-month,20,94.1,No,1,7,High
"8981-FJGLA",Month-to-month,11,78.0,No,0,5,High
"7218-HKQFK",Month-to-month,2,94.2,Yes,1,7,High
"4636-QRJKY",Month-to-month,6,80.5,Yes,1,7,High
"1135-LMECX",Month-to-month,1,19.85,No internet service,0,7,High
"4332-MUOEZ",One year,20,94.3,Yes,0,7,High
"8535-SFUTN",Month-to-month,61,106.45,No,0,7,High
"5956-VKDTT",Month-to-month,5,74.35,No,1,7,High
"8677-HDZEE",Month-to-month,56,105.45,Yes,0,7,High
"2475-MROZF",Month-to-month,30,95.0,Yes,0,7,High
"9412-GHEEC",Month-to-month,40,104.8,Yes,1,7,High
"3482-ABPKK",One year,28,54.3,Yes,0,2,Low
"6705-LXORM",Month-to-month,5,70.05,No,0,7,High
"0257-ZESQC",Month-to-month,27,75.2,No,1,5,High
"7531-GQHME",Month-to-month,12,20.05,No internet service,0,2,Low
"5174-ITUMV",One year,67,105.4,No,0,7,High
"4109-CYRBD",Month-to-month,29,51.6,No,0,2,Low
"0913-XWSCN",Month-to-month,55,85.5,No,0,7,High
"6825-UYPFK",Month-to-month,23,75.6,No,1,5,High
"8397-MVTAZ",Month-to-month,34,100.05,No,1,7,High
"0750-EBAIU",One year,52,91.25,No,0,7,High
"8606-CIQUL",Two year,72,115.75,Yes,0,7,High
"3571-DPYUH",One year,58,94.7,Yes,0,7,High
"7601-GNDYK",Two year,35,19.6,No internet service,0,2,Low
"0356-OBMAC",Two year,56,99.9,Yes,0,7,High
"8067-NIOYM",Two year,24,21.1,No internet service,0,2,Low
"1403-GYAFU",Two year,70,20.05,No internet service,0,2,Low
"4234-XTNEA",Month-to-month,2,79.95,No,0,7,High
"1297-VQDRP",One year,68,107.15,Yes,0,7,High
"9282-IZGQK",Month-to-month,1,85.0,No,1,7,High
"5348-CAGXB",Month-to-month,12,89.55,No,0,7,High
"0621-HJWXJ",Month-to-month,63,81.55,No,0,7,High
"5844-QVTAT",One year,33,58.45,No,0,2,Low
"8905-IAZPF",One year,69,95.65,No,0,7,High
"5394-MEITZ",Two year,60,80.6,Yes,0,7,High
"6859-QNXIQ",Two year,72,113.1,Yes,0,7,High
"2782-LFZVW",Month-to-month,11,58.95,No,0,4,Medium
"2866-IKBTM",Month-to-month,1,19.55,No internet service,0,7,High
"1342-JPNKI",Month-to-month,10,86.05,No,1,7,High
"2817-NTQDO",Month-to-month,13,45.55,Yes,1,2,Low
"7129-AZJDE",One year,34,78.95,No,0,5,High
"6986-IJDHX",Month-to-month,39,86.3,No,1,7,High
"2560-PPCHE",One year,65,105.05,Yes,0,7,High
"4676-MQUEA",One year,50,101.9,No,0,7,High
"8138-EALND",Month-to-month,15,19.75,No internet service,0,2,Low
"3580-HYCSP",Two year,72,110.3,No,0,7,High
"1352-HNSAW",Two year,72,115.6,Yes,0,7,High
"2075-PUEPR",Two year,55,19.35,No internet service,0,2,Low
"1982-FEBTD",Two year,23,25.6,No internet service,0,2,Low
"5301-GAUUY",Month-to-month,32,80.35,No,1,7,High
"5791-KAJFD",One year,56,68.75,No,0,2,Low
"2654-VBVPB",Month-to-month,1,19.9,No internet service,0,7,High
"1154-HYWWO",One year,38,70.6,Yes,0,5,High
"2501-XWWTZ",Month-to-month,11,70.2,No,0,5,High
"3716-UVSPD",Month-to-month,1,49.3,Yes,0,7,High
"6815-ABQFQ",One year,56,107.25,Yes,0,7,High
"7343-EOBEU",Month-to-month,3,23.6,No internet service,0,7,High
"3701-SFMUH",Month-to-month,7,69.7,No,0,4,Medium
"6103-LIANB",Two year,59,99.5,No,0,7,High
"7319-VENRZ",Month-to-month,7,64.3,Yes,0,4,Medium
"5846-NEQVZ",Two year,71,70.85,Yes,0,5,High
"6967-QIQRV",One year,15,101.9,Yes,0,7,High
"5781-RFZRP",Two year,71,73.5,Yes,0,5,High
"0939-YAPAF",Month-to-month,35,100.25,No,1,7,High
"0308-IVGOK",One year,11,40.4,Yes,0,4,Medium
"7293-LSCDV",Two year,60,19.25,No internet service,0,2,Low
"7025-WCBNE",Two year,47,59.6,Yes,0,2,Low
"5756-JYOJT",One year,11,64.9,Yes,0,4,Medium
"4710-FDUIZ",One year,56,100.3,No,1,7,High
"6030-REHUX",Month-to-month,28,110.85,Yes,0,7,High
"9548-LIGTA",Two year,61,81.05,Yes,0,7,High
"5150-LJNSR",One year,31,98.05,No,0,7,High
"8270-RKSAP",Month-to-month,9,70.5,No,0,5,High
"6522-YRBXD",Month-to-month,35,94.55,No,0,7,High
"2640-LYMOV",Month-to-month,2,19.65,No internet service,0,7,High
"1218-VKFPE",Month-to-month,12,19.0,No internet service,1,2,Low
"3627-FHKBK",Month-to-month,1,75.3,No,1,7,High
"2865-TCHJW",Month-to-month,4,89.2,No,1,7,High
"1423-BMPBQ",Month-to-month,1,19.0,No internet service,0,7,High
"2393-DIVAI",Month-to-month,3,20.0,No internet service,0,7,High
"5192-EBGOV",Month-to-month,1,85.7,No,1,7,High
"4568-KNYWR",Two year,52,63.25,No,0,2,Low
"8752-IMQOS",One year,5,20.1,No internet service,0,4,Medium
"0742-LAFQK",Two year,72,99.15,No,0,7,High
"0795-LAFGP",Two year,71,90.4,Yes,0,7,High
"0619-OLYUR",Two year,72,111.9,Yes,0,7,High
"5512-IDZEI",One year,46,24.9,No internet service,0,2,Low
"0459-SPZHJ",Two year,63,83.5,No,0,7,High
"0215-BQKGS",Month-to-month,30,84.3,No,0,7,High
"9244-ZVAPM",Month-to-month,1,45.6,No,0,7,High
"0719-SYFRB",Month-to-month,12,61.65,Yes,1,2,Low
"8208-EUMTE",Two year,16,54.85,Yes,0,2,Low
"5172-MIGPM",Month-to-month,4,65.55,Yes,0,7,High
"1710-RCXUS",One year,51,90.35,No,0,7,High
"0374-FIUCA",Two year,65,20.4,No internet service,0,2,Low
"5839-SUYVZ",Month-to-month,16,74.55,Yes,0,5,High
"5173-ZXXXL",One year,2,19.95,No internet service,0,4,Medium
"1096-ADRUX",One year,66,74.25,No,0,5,High
"2001-MCUUW",Two year,46,108.65,Yes,0,7,High
"2731-GJRDG",One year,32,109.55,Yes,0,7,High
"4723-BEGSG",Two year,72,86.65,Yes,0,7,High
"6516-NKQBO",Two year,38,81.0,Yes,0,7,High
"8672-OAUPW",One year,51,47.85,Yes,0,2,Low
"8207-DMRVL",Two year,72,114.55,Yes,0,7,High
"3419-SNJJD",Month-to-month,65,105.25,No,1,7,High
"6543-CPZMK",Month-to-month,9,29.95,No,1,4,Medium
"4765-OXPPD",Month-to-month,9,65.0,Yes,1,4,Medium
"2804-ETQDK",Two year,66,20.55,No internet service,0,2,Low
"6689-VRRTK",One year,44,109.8,No,0,7,High
"7138-GIRSH",Two year,50,69.5,Yes,0,2,Low
"9396-ZSFLL",Month-to-month,15,48.85,No,0,2,Low
"6464-KEXXH",Month-to-month,8,25.25,No,0,4,Medium
"7134-MJPDY",One year,66,102.85,Yes,0,7,High
"5240-CAOYT",Month-to-month,57,87.55,Yes,0,7,High
"4059-IIEBK",Month-to-month,7,78.55,No,0,5,High
"4881-JVQOD",Month-to-month,10,34.55,No,0,4,Medium
"0516-UXRMT",One year,62,92.05,No,0,7,High
"4851-BQDNX",One year,40,85.05,No,0,7,High
"5148-HKFIR",Two year,20,19.7,No internet service,0,2,Low
"1009-IRMNA",Month-to-month,7,20.0,No internet service,1,4,Medium
"3003-CMDUU",Month-to-month,25,95.15,Yes,0,7,High
"5016-IBERQ",Month-to-month,23,84.25,No,0,7,High
"6797-UCJHZ",One year,66,104.6,No,0,7,High
"2469-DTSGX",Two year,72,111.65,Yes,0,7,High
"4554-YGZIH",Month-to-month,49,90.05,No,1,7,High
"5099-BAILX",Month-to-month,43,110.75,Yes,1,7,High
"9931-KGHOA",Month-to-month,46,55.0,No,0,2,Low
"1775-KWJKQ",Two year,72,89.85,Yes,0,7,High
"7665-VIGUD",One year,10,20.35,No internet service,0,4,Medium
"9411-TPQQV",One year,40,54.55,Yes,0,2,Low
"7207-RMRDB",Month-to-month,65,105.5,No,1,7,High
"7954-MLBUN",Two year,31,99.45,Yes,0,7,High
"2077-DDHJK",Two year,68,70.9,Yes,0,5,High
"4913-EHYUI",One year,56,104.55,No,1,7,High
"0195-IESCP",Month-to-month,10,85.25,No,1,7,High
"9574-BOSMD",Two year,68,25.4,No internet service,0,2,Low
"4580-TMHJU",Month-to-month,43,56.15,No,1,2,Low
"0970-ETWGE",Month-to-month,1,89.55,No,1,7,High
"4908-XAXAY",One year,49,89.85,No,0,7,High
"8404-VLQFB",Month-to-month,15,25.25,No internet service,0,2,Low
"1626-ERCMM",Month-to-month,20,94.55,No,1,7,High
"0887-HJGAR",Month-to-month,1,45.7,No,1,7,High
"2391-IPLOP",One year,50,69.65,Yes,0,2,Low
"5644-PDMZC",Month-to-month,2,89.5,No,1,7,High
"3509-GWQGF",Month-to-month,24,70.0,No,0,2,Low
"9576-ANLXO",Month-to-month,3,69.55,No,1,7,High
"2024-BASKD",Month-to-month,1,74.6,No,1,7,High
"5845-BZZIB",Two year,35,20.1,No internet service,0,2,Low
"1140-UKVZG",Month-to-month,17,24.8,No internet service,0,2,Low
"4160-AMJTL",Month-to-month,8,19.65,No internet service,1,4,Medium
"5183-SNMJQ",Month-to-month,10,95.1,Yes,0,7,High
"8100-PNJMH",Two year,68,88.85,Yes,0,7,High
"7838-LAZFO",One year,45,78.8,No,0,5,High
"4464-JCOLN",One year,2,19.85,No internet service,1,4,Medium
"2085-JVGAD",Month-to-month,37,20.35,No internet service,0,2,Low
"5650-VDUDS",Month-to-month,4,24.25,No,1,7,High
"8095-WANWK",Month-to-month,10,45.25,No,0,4,Medium
"3030-ZKIWL",Month-to-month,1,20.05,No internet service,0,7,High
"9565-FLVCG",Two year,65,69.55,No,0,2,Low
"8755-OGKNA",Two year,57,19.5,No internet service,0,2,Low
"2800-VEQXM",Month-to-month,3,74.75,No,0,7,High
"7538-GWHML",Month-to-month,2,69.65,No,1,7,High
"5533-RJFTJ",Month-to-month,49,30.2,No,0,2,Low
"3859-CVCET",Month-to-month,4,45.65,No,1,7,High
"0214-JHPFW",Two year,70,57.8,Yes,0,2,Low
"5642-MHDQT",One year,53,19.85,No internet service,0,2,Low
"3088-FVYWK",Two year,53,25.55,No internet service,0,2,Low
"3276-HDUEG",Month-to-month,1,75.05,No,1,7,High
"9092-GDZKO",Month-to-month,22,24.85,No internet service,0,2,Low
"0823-HSCDJ",Month-to-month,52,49.15,No,1,2,Low
"3729-OWRVL",Two year,65,110.35,Yes,0,7,High
"2324-AALNO",One year,48,24.55,No internet service,0,2,Low
"0822-GAVAP",Month-to-month,2,34.7,No,1,7,High
"5760-IFJOZ",Month-to-month,3,107.95,No,0,7,High
"2826-UWHIS",Month-to-month,45,81.4,No,0,7,High
"1448-PWKYE",Month-to-month,1,80.0,No,1,7,High
"7501-IWUNG",Two year,61,73.8,Yes,0,5,High
"4957-TREIR",Month-to-month,3,64.4,Yes,0,7,High
"7251-LJBQN",One year,40,103.75,Yes,0,7,High
"8040-MNRTF",Month-to-month,1,71.1,No,0,7,High
"1536-HBSWP",Month-to-month,1,49.9,Yes,0,7,High
"5313-FPXWG",One year,51,24.6,No internet service,0,2,Low
"0067-DKWBL",Month-to-month,2,49.25,No,1,7,High
"0946-FKYTX",One year,52,30.1,No,0,2,Low
"5076-YVXCM",Month-to-month,51,83.4,No,0,7,High
"8262-COGGB",Month-to-month,1,20.45,No internet service,0,7,High
"6663-JOCQO",One year,31,75.25,Yes,0,5,High
"9620-QJREV",One year,47,20.55,No internet service,0,2,Low
"2276-YDAVZ",Month-to-month,3,75.1,No,1,7,High
"2682-KEVRP",One year,22,20.05,No internet service,0,2,Low
"2480-JZOSN",Month-to-month,1,20.65,No internet service,0,7,High
"0078-XZMHT",Two year,72,85.15,Yes,0,7,High
"5896-NPFWW",Month-to-month,3,50.15,No,1,7,High
"9978-HYCIN",One year,47,84.95,No,0,7,High
"8338-QIUNR",Two year,72,66.5,Yes,0,2,Low
"1525-LNLOJ",Two year,66,63.3,No,0,2,Low
"9450-TRJUU",Month-to-month,35,83.15,No,0,7,High
"1766-GKNMI",Month-to-month,29,84.9,No,0,7,High
"6942-LBFDP",Month-to-month,2,20.55,No internet service,0,7,High
"1456-TWCGB",Month-to-month,4,49.25,No,0,7,High
"7133-VBDCG",Month-to-month,25,79.85,No,1,5,High
"7596-ZYWBB",Two year,65,59.6,Yes,0,2,Low
"8329-UTMVM",One year,27,104.65,Yes,0,7,High
"3014-WJKSM",Month-to-month,29,75.3,No,0,5,High
"3347-YJZZE",Month-to-month,29,80.1,No,0,7,High
"1029-QFBEN",Month-to-month,1,19.55,No internet service,1,7,High
"7929-DMBCV",Month-to-month,20,81.0,Yes,0,7,High
"9661-JALZV",Two year,58,24.7,No internet service,0,2,Low
"5433-KYGHE",Month-to-month,14,86.0,Yes,0,7,High
"4312-KFRXN",Two year,72,25.4,No internet service,0,2,Low
"5575-TPIZQ",Month-to-month,46,89.15,No,0,7,High
"0114-IGABW",Two year,71,58.25,Yes,0,2,Low
"9944-AEXBM",Month-to-month,32,85.65,No,0,7,High
"1853-ARAAQ",Month-to-month,26,50.35,No,0,2,Low
"6952-OMNWB",Month-to-month,68,80.35,No,0,7,High
"4697-LUPSU",One year,2,20.2,No internet service,0,4,Medium
"8434-VGEQQ",Two year,61,20.55,No internet service,0,2,Low
"4952-YSOGZ",Month-to-month,4,85.95,No,1,7,High
"1589-AGTLK",Month-to-month,3,45.35,No,1,7,High
"5244-IRFIH",Month-to-month,33,94.5,No,1,7,High
"6549-YMFAW",Month-to-month,9,21.25,No internet service,0,4,Medium
"4950-HKQTE",Two year,22,26.25,No internet service,0,2,Low
"6786-OBWQR",Month-to-month,5,80.85,No,0,7,High
"2684-EIWEO",Month-to-month,30,91.7,No,1,7,High
"2753-JMMCV",Two year,65,74.2,Yes,0,5,High
"6439-GTPCA",Month-to-month,45,87.25,Yes,1,7,High
"6621-YOBKI",Month-to-month,5,20.35,No internet service,0,7,High
"1216-JWVUX",Month-to-month,25,75.5,No,0,5,High
"7564-GHCVB",Two year,72,79.05,No,0,5,High
"1173-NOEYG",Month-to-month,27,90.15,No,0,7,High
"7595-EHCDL",Month-to-month,32,50.6,No,0,2,Low
"6647-ZEDXT",One year,30,110.45,Yes,0,7,High
"2521-NPUZR",Two year,70,101.0,Yes,0,7,High
"1307-TVUFB",Month-to-month,42,79.35,No,0,5,High
"7503-MIOGA",Two year,72,89.85,Yes,0,7,High
"4381-MHQDC",Two year,47,65.0,Yes,0,2,Low
"6923-JHPMP",Month-to-month,2,80.45,No,0,7,High
"5138-WVKYJ",Month-to-month,10,98.55,No,1,7,High
"4018-PPNDW",Two year,61,24.1,No internet service,0,2,Low
"1635-FJFCC",Month-to-month,5,44.05,No,0,7,High
"2499-AJYUA",Two year,72,110.8,Yes,0,7,High
"6919-ELBGL",Two year,72,114.95,Yes,0,7,High
"3966-HRMZA",Month-to-month,3,75.05,No,0,7,High
"6425-JWTDV",Two year,48,19.25,No internet service,0,2,Low
"8405-IGQFX",One year,63,90.05,Yes,0,7,High
"8224-IVVPA",Month-to-month,27,56.7,No,0,2,Low
"9477-LGWQI",Two year,70,80.15,No,0,7,High
"1410-RSCMR",Month-to-month,7,71.35,Yes,0,5,High
"0139-IVFJG",Month-to-month,2,90.35,No,0,7,High
"6683-VLCTZ",Month-to-month,20,98.55,No,1,7,High
"5730-DBDSI",Two year,66,19.7,No internet service,0,2,Low
"0030-FNXPP",Month-to-month,3,19.85,No internet service,0,7,High
"2189-WWOEW",Month-to-month,15,85.9,No,1,7,High
"5684-FJVYR",Two year,72,90.35,Yes,0,7,High
"4013-GUXND",Month-to-month,1,20.8,No internet service,0,7,High
"1894-IGFSG",Month-to-month,22,89.25,No,1,7,High
"7379-POKDZ",Month-to-month,3,70.3,No,1,7,High
"1266-NZYUI",Two year,72,66.85,Yes,0,2,Low
"7969-FFOWG",Two year,65,19.9,No internet service,0,2,Low
"4718-DHSMV",Month-to-month,11,35.8,No,0,4,Medium
"5175-WLYXL",Month-to-month,22,78.85,No,0,5,High
"7817-OMJNA",One year,14,20.4,No internet service,0,2,Low
"8728-SKJLR",Month-to-month,41,74.25,Yes,0,5,High
"3137-NYQQI",One year,17,64.8,No,0,2,Low
"7706-DZNKK",Month-to-month,11,20.45,No internet service,0,4,Medium
"0236-HFWSV",Month-to-month,15,93.35,No,1,7,High
"3900-AQPHZ",Month-to-month,1,19.9,No internet service,1,7,High
"5842-POCOP",Month-to-month,5,88.9,No,1,7,High
"2037-XJFUP",One year,33,95.8,No,1,7,High
"8823-RLPWL",Two year,72,110.65,No,0,7,High
"9505-SQFSW",Month-to-month,3,40.3,No,0,7,High
"7314-OXENN",Month-to-month,2,82.0,No,1,7,High
"3758-CKOQL",One year,59,107.0,Yes,0,7,High
"0322-CHQRU",Month-to-month,2,45.35,No,1,7,High
"5676-CFLYY",Two year,71,73.35,Yes,0,5,High
"7521-AFHAB",Month-to-month,5,44.8,No,0,7,High
"0285-INHLN",Month-to-month,27,54.75,No,0,2,Low
"4678-DVQEO",Month-to-month,1,52.2,Yes,1,7,High
"5125-CNDSP",One year,63,40.6,Yes,0,2,Low
"0691-IFBQW",One year,46,110.0,No,1,7,High
"4992-LTJNE",Two year,72,55.3,No,0,2,Low
"2202-OUTMO",Month-to-month,34,60.85,Yes,0,2,Low
"0810-BDHAW",One year,24,78.4,No,0,5,High
"0229-LFJAF",Two year,72,69.65,Yes,0,2,Low
"7131-ZQZNK",Two year,60,59.85,Yes,0,2,Low
"3442-ZHHCC",One year,68,76.9,No,0,5,High
"5726-CVNYA",Two year,8,19.85,No internet service,0,4,Medium
"9871-ELEYA",Two year,34,67.65,Yes,0,2,Low
"4257-GAESD",Month-to-month,6,45.0,No,0,4,Medium
"5173-WXOQV",Month-to-month,2,64.2,Yes,0,7,High
"2040-OBMLJ",One year,31,81.7,Yes,0,7,High
"6286-ZHAOK",Month-to-month,20,25.55,No internet service,0,2,Low
"3807-XHCJH",Month-to-month,1,20.0,No internet service,0,7,High
"3009-JWMPU",One year,62,96.75,No,1,7,High
"5671-RQRLP",Two year,70,75.65,No,0,5,High
"1450-GALXR",Month-to-month,10,98.5,Yes,1,7,High
"8859-AXJZP",Two year,39,23.8,No internet service,0,2,Low
"3174-AKMAS",Two year,46,64.2,Yes,0,2,Low
"3138-BKYAV",Month-to-month,6,85.35,No,1,7,High
"9926-PJHDQ",Two year,72,76.8,No,0,5,High
"7382-DFJTU",Month-to-month,18,55.2,Yes,0,2,Low
"2798-NYLMZ",Two year,71,108.55,Yes,0,7,High
"4289-DTDKW",Month-to-month,40,101.3,No,1,7,High
"1820-TQVEV",Month-to-month,1,69.55,No,1,7,High
"2239-JALAW",One year,58,103.25,No,1,7,High
"4853-RULSV",Two year,70,104.0,Yes,1,7,High
"8098-TDCBU",Two year,42,25.25,No internet service,0,2,Low
"3551-GAEGL",One year,34,30.4,No,0,2,Low
"4785-NKHCX",Month-to-month,5,20.05,No internet service,0,7,High
"3196-NVXLZ",Month-to-month,25,84.6,No,0,7,High
"6275-YDUVO",Month-to-month,2,86.2,No,1,7,High
"0036-IHMOT",One year,55,103.7,Yes,0,7,High
"0115-TFERT",Month-to-month,21,111.2,Yes,1,7,High
"4178-EGMON",Two year,70,88.0,Yes,0,7,High
"4220-TINQT",Month-to-month,61,106.35,Yes,0,7,High
"5318-YKDPV",Two year,43,79.15,Yes,0,5,High
"7975-TZMLR",One year,47,103.1,No,0,7,High
"0295-QVKPB",Month-to-month,5,63.95,Yes,0,7,High
"4335-BSMJS",Two year,62,25.8,No internet service,0,2,Low
"2311-QYMUQ",Month-to-month,16,89.45,No,1,7,High
"3643-AHCFP",Month-to-month,7,95.6,No,1,7,High
"9146-JRIOX",Month-to-month,14,25.55,No internet service,0,2,Low
"3104-OWCGK",One year,60,90.95,No,1,7,High
"5337-IIWKZ",Month-to-month,34,44.85,Yes,0,2,Low
"9101-BWFSS",One year,50,108.55,Yes,1,7,High
"9650-VBUOG",Two year,38,25.05,No internet service,0,2,Low
"3487-EARAT",One year,70,74.1,Yes,0,5,High
"2672-TGEFF",Month-to-month,37,88.8,No,0,7,High
"9231-ZJYAM",Month-to-month,4,78.85,No,1,7,High
"4250-WAROZ",Month-to-month,60,93.25,No,0,7,High
"8184-WMOFI",One year,62,71.4,Yes,0,5,High
"6982-SSHFK",Month-to-month,1,44.4,No,1,7,High
"6092-QZVPP",Month-to-month,36,79.2,Yes,0,5,High
"4625-LAMOB",Two year,44,20.4,No internet service,0,2,Low
"0727-BMPLR",One year,55,100.0,No,1,7,High
"0392-BZIUW",Two year,72,105.0,No,0,7,High
"1038-ZAGBI",One year,12,19.8,No internet service,1,2,Low
"6549-NNDYT",Month-to-month,13,30.85,No,0,2,Low
"3027-ZTDHO",Month-to-month,1,89.9,No,1,7,High
"0422-OHQHQ",One year,15,20.55,No internet service,0,2,Low
"6916-HIJSE",Two year,65,84.85,Yes,0,7,High
"2316-ESMLS",One year,12,33.15,Yes,0,2,Low
"9778-OGKQZ",Two year,72,92.0,Yes,0,7,High
"7408-OFWXJ",Two year,72,89.8,Yes,0,7,High
"6007-TCTST",Two year,72,115.8,Yes,0,7,High
"2252-NKNSI",Two year,52,85.15,Yes,0,7,High
"8713-IGZSO",Month-to-month,2,24.85,No internet service,0,7,High
"7905-TVXTA",Month-to-month,5,64.35,Yes,0,7,High
"7695-PKLCZ",Two year,68,20.5,No internet service,0,2,Low
"2382-BCKQJ",One year,62,100.15,No,1,7,High
"8374-UULRV",Two year,72,86.05,Yes,0,7,High
"2207-NHRJK",Month-to-month,1,50.8,No,1,7,High
"3224-DFQNQ",One year,66,89.0,Yes,0,7,High
"5275-PMFUT",Two year,72,64.8,Yes,0,2,Low
"4795-UXVCJ",One year,26,19.8,No internet service,0,2,Low
"9777-IQHWP",Two year,64,93.4,No,0,7,High
"0947-MUGVO",Month-to-month,20,73.65,No,1,5,High
"9944-HKVVB",Month-to-month,3,95.1,No,1,7,High
"4124-MMETB",Month-to-month,22,94.65,No,1,7,High
"3671-SHRSP",Month-to-month,4,80.6,Yes,1,7,High
"0979-MOZQI",Two year,62,39.0,Yes,0,2,Low
"2732-ISEZX",Month-to-month,5,20.5,No internet service,0,7,High
"3313-QKNKB",One year,59,85.55,No,1,7,High
"0323-XWWTN",Two year,3,26.4,No internet service,0,4,Medium
"1937-OTUKY",Two year,72,98.2,Yes,0,7,High
"1573-LGXBA",One year,57,97.55,No,0,7,High
"1764-VUUMT",Two year,66,19.95,No internet service,0,2,Low
"5073-WXOYN",Month-to-month,60,50.8,No,1,2,Low
"4713-ZBURT",Two year,45,99.7,No,0,7,High
"3050-GBUSH",Month-to-month,3,34.8,No,0,7,High
"0207-MDKNV",Month-to-month,15,105.1,Yes,1,7,High
"7876-AEHIG",One year,51,60.15,Yes,0,2,Low
"7945-HLKEA",One year,60,64.75,Yes,0,2,Low
"9342-VNIMQ",Month-to-month,33,54.65,No,0,2,Low
"9851-KIELU",Month-to-month,10,110.1,Yes,1,7,High
"3523-BRGUW",One year,26,19.3,No internet service,0,2,Low
"3908-BLSYF",Month-to-month,6,83.9,No,1,7,High
"3199-NPKCN",One year,67,111.25,Yes,0,7,High
"5170-PTRKA",One year,49,35.8,Yes,0,2,Low
"4661-NJEUX",Month-to-month,1,20.05,No internet service,0,7,High
"2123-AGEEN",Month-to-month,7,84.35,No,0,7,High
"1258-YMZNM",One year,27,110.5,No,0,7,High
"0048-LUMLS",One year,37,91.2,No,0,7,High
"7549-MYGPK",Month-to-month,63,100.55,No,1,7,High
"5898-IGSLP",Month-to-month,31,89.3,Yes,0,7,High
"3804-RVTGV",Month-to-month,50,103.85,No,1,7,High
"6259-WJQLC",Month-to-month,32,81.1,No,0,7,High
"9227-LUNBG",Month-to-month,1,24.6,No,1,7,High
"7997-EASSD",One year,63,81.2,Yes,0,7,High
"0730-KOAVE",Month-to-month,30,94.3,No,0,7,High
"8975-SKGRX",Two year,71,116.1,Yes,0,7,High
